index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
706142,5,7,08/09/2013,0,0,0,0,0,0
522728,547,6,04/04/2015,688,1,0,0,0,6644
663580,705,6,03/05/2014,686,1,0,0,0,6499
46119,244,5,27/12/2013,534,1,0,0,1,4684
250823,513,3,10/12/2014,1681,1,0,0,0,13281
613782,894,6,22/03/2014,753,1,0,0,0,5909
200809,974,2,05/02/2013,1806,1,1,0,0,13994
269386,814,7,15/06/2014,0,0,0,0,0,0
288820,989,5,20/03/2015,637,1,1,0,0,6411
365858,135,7,22/09/2013,0,0,0,0,0,0
616253,425,1,13/04/2015,590,1,1,0,0,5555
260287,875,6,10/08/2013,352,1,0,0,0,3348
168584,914,7,08/06/2014,0,0,0,0,0,0
667415,1017,4,03/10/2013,0,0,0,a,0,0
666578,880,1,25/05/2015,0,0,0,a,0,0
443663,813,1,17/03/2014,845,1,1,0,0,7973
103282,374,1,05/05/2014,1097,1,1,0,0,11042
659814,883,3,22/07/2015,417,1,0,0,1,3601
204523,348,4,22/08/2013,665,1,0,0,1,6771
105679,529,5,26/04/2013,777,1,1,0,0,7589
571093,758,6,31/08/2013,415,1,0,0,0,3544
41097,698,6,17/08/2013,1706,1,0,0,0,13189
139328,1115,2,05/11/2013,411,1,1,0,0,5779
338773,216,2,20/08/2013,676,1,0,0,1,4811
196518,753,7,27/07/2014,0,0,0,0,0,0
283593,736,1,14/04/2014,641,1,1,0,1,7736
260425,229,5,26/06/2015,653,1,0,0,0,7077
8772,1078,6,25/04/2015,438,1,0,0,0,4175
165827,715,4,19/06/2014,688,1,1,0,0,7105
711567,748,2,12/08/2014,344,1,0,0,1,3548
25887,202,7,08/12/2013,0,0,0,0,0,0
46929,626,5,06/02/2015,922,1,1,0,0,9035
252401,364,2,10/06/2014,660,1,0,0,0,5115
544688,791,6,14/02/2015,831,1,0,0,0,8398
630754,8,6,07/09/2013,307,1,0,0,0,2578
355922,33,1,20/10/2014,932,1,1,0,0,9694
553915,54,1,25/11/2013,560,1,0,0,0,5126
491425,59,2,03/06/2014,691,1,1,0,0,7693
42394,681,1,29/12/2014,431,1,0,0,1,2937
178531,267,5,13/12/2013,1510,1,0,0,0,12265
63227,39,1,07/01/2013,1046,1,1,0,0,14240
513313,557,2,30/07/2013,721,1,1,0,1,6257
522520,1058,4,29/08/2013,678,1,1,0,1,7065
492008,99,1,09/02/2015,431,1,0,0,0,4219
26376,641,4,13/02/2014,560,1,0,0,0,5002
141308,537,5,13/02/2015,646,1,0,0,0,5426
695853,198,5,02/05/2014,493,1,1,0,1,4108
699596,994,6,20/06/2015,257,1,0,0,0,2373
11724,1034,5,14/02/2014,796,1,0,0,0,6354
475449,1068,4,09/10/2014,293,1,1,0,0,4201
77094,264,3,07/08/2013,837,1,0,0,0,5766
596587,427,2,28/05/2013,829,1,1,0,1,9108
424708,663,1,03/02/2014,803,1,1,0,0,7944
133400,452,2,09/06/2015,438,1,0,0,0,5081
372317,78,4,15/01/2015,502,1,1,0,0,4152
469875,487,5,21/11/2014,640,1,0,0,0,6332
489986,960,3,20/05/2015,614,1,1,0,0,6872
76537,209,4,14/11/2013,582,1,0,0,0,5132
228691,506,5,28/06/2013,794,1,0,0,0,7077
500104,789,4,07/05/2015,522,1,1,0,0,3727
351509,257,2,02/04/2013,916,1,0,0,1,6879
403418,367,1,27/10/2014,520,1,0,0,0,5121
141754,264,2,29/07/2014,813,1,1,0,1,7172
708723,464,3,29/04/2015,1234,1,1,0,0,9889
606514,459,5,06/06/2014,1228,1,1,0,0,9946
573456,841,3,10/12/2014,411,1,0,0,0,2903
412036,675,4,21/11/2013,675,1,1,0,0,7238
454167,150,2,05/05/2015,824,1,1,0,0,9273
536326,808,5,26/06/2015,585,1,0,0,0,6915
195050,4,2,11/03/2014,1092,1,0,0,0,7481
401658,104,7,08/03/2015,0,0,0,0,0,0
666654,241,1,08/07/2013,620,1,0,0,0,5384
549369,17,5,15/03/2013,823,1,0,0,0,6790
525044,844,1,15/12/2014,582,1,1,0,0,5907
92889,1112,5,11/04/2014,700,1,0,0,0,6865
417990,639,2,24/06/2014,418,1,0,0,0,3971
560400,968,1,02/12/2013,1339,1,1,0,0,13882
332572,329,6,09/11/2013,429,1,0,0,0,4077
380004,365,2,21/01/2014,571,1,1,0,0,5722
380320,682,2,07/10/2014,2045,1,1,0,0,14394
485277,1084,5,08/05/2015,810,1,1,0,0,6035
214984,1107,4,23/07/2015,590,1,0,0,0,5018
347030,601,3,01/01/2014,0,0,0,a,1,0
554331,450,5,02/08/2013,1138,1,1,0,1,9481
180182,808,3,20/08/2014,589,1,1,0,1,7836
91585,226,5,31/05/2013,1038,1,1,0,0,11923
337287,224,6,01/06/2013,432,1,0,0,0,4141
5922,364,2,10/12/2013,592,1,0,0,0,4710
668590,483,1,27/05/2013,787,1,1,0,0,7963
162038,536,6,01/11/2014,0,0,0,a,0,0
570046,346,5,05/12/2014,857,1,1,0,0,9126
125515,1010,3,10/06/2015,618,1,0,0,0,4824
631827,927,5,24/01/2014,774,1,1,0,0,8183
488238,476,3,10/04/2013,670,1,1,0,0,6934
595013,309,1,06/04/2015,0,0,0,b,1,0
669612,190,5,21/03/2014,684,1,1,0,0,7009
522340,1065,6,25/04/2015,320,1,0,0,0,2764
145188,429,7,18/05/2014,0,0,0,0,0,0
29075,893,7,09/03/2014,0,0,0,0,0,0
620257,113,6,08/06/2013,789,1,0,0,0,6844
423909,184,6,21/06/2014,486,1,0,0,0,5316
5513,885,4,09/10/2014,862,1,1,0,1,7596
157741,331,6,18/01/2014,597,1,0,0,0,5064
403411,805,5,06/03/2015,557,1,1,0,0,7173
668630,379,4,26/06/2014,432,1,0,0,0,3260
679924,454,5,31/10/2014,0,0,0,a,1,0
127691,780,6,26/01/2013,263,1,0,0,0,2060
350679,712,5,24/05/2013,501,1,0,0,1,6136
176758,876,7,06/07/2014,0,0,0,0,0,0
468908,675,3,25/12/2013,0,0,0,c,1,0
491932,1112,2,17/03/2015,777,1,1,0,0,8107
528951,645,1,18/05/2015,1573,1,1,0,0,14820
708502,271,5,15/05/2015,788,1,0,0,1,5768
225772,664,3,03/04/2013,537,1,0,0,0,4247
646442,680,1,05/08/2013,823,1,0,0,0,6539
65737,534,4,21/03/2013,503,1,1,0,0,5633
495271,3,5,30/05/2014,965,1,0,0,0,7451
678378,877,1,30/12/2013,1155,1,0,0,1,9854
540127,674,4,11/09/2014,898,1,0,0,0,6785
655764,396,4,05/09/2013,1204,1,0,0,0,10131
668040,931,6,06/04/2013,251,1,0,0,0,1932
5574,578,3,03/09/2014,909,1,1,0,0,7999
540911,409,5,11/07/2014,467,1,0,0,0,4570
234996,206,6,18/05/2013,498,1,0,0,0,4672
144721,108,6,21/12/2013,1180,1,0,0,0,11051
454454,760,7,19/07/2015,0,0,0,0,0,0
42681,922,5,06/06/2014,750,1,1,0,0,7191
685198,1080,3,04/12/2013,920,1,1,0,0,11657
245786,845,7,13/01/2013,0,0,0,0,0,0
489190,1014,3,26/11/2014,1417,1,1,0,0,13480
452872,554,6,02/03/2013,345,1,0,0,0,3153
438242,971,5,12/09/2014,882,1,0,0,0,7132
173708,736,3,03/07/2013,550,1,1,0,0,5775
500897,1113,3,13/03/2013,617,1,0,0,0,6150
252009,345,6,17/01/2015,313,1,0,0,0,2971
489277,358,1,27/01/2014,974,1,0,0,0,7409
217799,27,6,31/08/2013,909,1,0,0,0,6852
570087,210,3,27/02/2013,266,1,0,0,0,2181
277343,1087,6,21/09/2013,530,1,0,0,0,5083
246393,344,1,11/05/2015,1258,1,0,0,1,10150
333826,116,1,24/02/2014,764,1,0,0,0,6819
273126,385,4,09/05/2013,0,0,0,a,0,0
633257,139,2,07/07/2015,402,1,0,0,0,4656
536436,837,3,20/03/2013,274,1,1,0,0,2440
392807,151,6,22/03/2014,642,1,0,0,0,6300
9658,325,5,05/06/2015,727,1,1,0,0,7027
672437,1096,7,10/02/2013,0,0,0,0,0,0
495729,255,5,04/07/2014,595,1,1,0,0,6058
463735,916,6,27/07/2013,581,1,0,0,0,5649
639793,784,4,23/01/2014,797,1,1,0,0,7364
480953,632,5,15/02/2013,807,1,0,0,0,6749
410159,391,1,18/02/2013,950,1,1,0,0,10863
615202,398,2,17/02/2015,615,1,1,0,0,5500
293906,929,1,05/05/2014,904,1,1,0,0,9078
392923,294,1,10/02/2014,946,1,0,0,0,6680
196232,319,1,07/07/2014,783,1,0,0,0,6430
596255,75,6,07/03/2015,621,1,0,0,0,5860
549235,178,5,14/06/2013,943,1,0,0,0,7972
230156,779,4,07/03/2013,807,1,1,0,0,7207
597117,737,2,25/11/2014,1077,1,1,0,0,8663
685371,305,5,21/02/2014,502,1,1,0,0,5217
646858,454,6,11/01/2014,257,1,0,0,0,2264
251679,218,5,08/11/2013,693,1,1,0,0,5187
67256,820,3,05/06/2013,1138,1,1,0,0,12362
241647,898,1,01/07/2013,1057,1,1,0,0,11758
84242,125,4,03/07/2014,1877,1,1,0,0,15222
264455,829,4,10/10/2013,808,1,1,0,0,6906
700950,451,6,06/06/2015,482,1,0,0,0,5413
466720,78,2,27/01/2015,519,1,1,0,0,4616
220602,301,7,08/03/2015,0,0,0,0,0,0
437208,781,2,12/02/2013,670,1,0,0,0,5200
88172,255,3,01/07/2015,698,1,1,0,1,6764
441975,450,7,09/11/2014,0,0,0,0,0,0
66246,132,3,28/01/2015,603,1,1,0,0,6508
400714,704,2,01/04/2014,1343,1,1,0,0,13207
629670,956,4,28/11/2013,512,1,0,0,0,3882
354403,1105,1,13/10/2014,425,1,0,0,1,4323
229713,395,5,08/05/2015,583,1,1,0,0,5244
392982,224,2,12/02/2013,342,1,0,0,0,4026
16858,291,6,28/03/2015,456,1,0,0,0,4258
201905,86,3,05/06/2013,673,1,1,0,0,5652
53626,963,4,23/05/2013,1106,1,0,0,0,9034
475129,246,2,04/02/2014,1058,1,1,0,0,9051
504712,846,4,26/09/2013,786,1,1,0,0,7419
600087,476,3,24/09/2014,560,1,0,0,0,5225
230229,773,1,15/06/2015,921,1,1,0,0,8134
675976,1108,2,17/12/2013,1101,1,1,0,0,13963
137686,147,1,30/06/2014,1199,1,1,0,0,12560
582562,929,1,05/08/2013,1015,1,0,0,0,5828
323476,619,5,09/05/2014,483,1,1,0,0,5398
136418,719,7,19/07/2015,0,0,0,0,0,0
111652,131,5,22/11/2013,614,1,1,0,0,6240
678755,502,6,30/05/2015,1380,1,0,0,0,9365
67477,1006,1,08/07/2013,766,1,0,0,0,5238
564828,120,2,20/08/2013,558,1,0,0,0,4896
570369,240,7,07/09/2014,0,0,0,0,0,0
123695,874,2,09/12/2014,477,1,0,0,0,4140
230390,190,1,30/09/2013,695,1,0,0,0,6111
394879,790,7,29/03/2015,0,0,0,0,0,0
359641,1059,4,19/06/2014,1106,1,1,0,0,8501
413992,509,6,15/06/2013,367,1,0,0,0,3929
281975,1057,3,17/09/2014,592,1,1,0,0,6510
197809,990,3,28/01/2015,528,1,1,0,0,5837
383747,130,1,04/08/2014,677,1,1,0,1,7043
337889,571,6,28/02/2015,782,1,0,0,0,9990
654060,675,2,19/02/2013,521,1,1,0,0,5866
604564,424,6,16/05/2015,811,1,0,0,0,7249
174211,722,6,10/01/2015,1081,1,0,0,0,9547
197231,891,4,24/07/2014,936,1,0,0,1,6827
514692,244,3,03/09/2014,566,1,1,0,0,6077
15349,338,7,17/08/2014,0,0,0,0,1,0
206461,532,1,25/11/2013,1311,1,0,0,0,10644
10577,762,1,26/08/2013,431,1,1,0,1,4779
497421,523,2,05/08/2014,1627,1,1,0,1,13983
415599,947,5,20/06/2014,1197,1,1,0,1,9525
51571,584,2,12/08/2014,325,1,0,0,1,3317
609730,456,4,18/12/2014,1239,1,1,0,0,10250
296632,905,1,08/04/2013,1936,1,1,0,0,15593
423520,186,6,07/02/2015,399,1,0,0,0,3816
290548,798,4,04/06/2015,984,1,1,a,0,8688
419665,276,3,11/03/2015,431,1,0,0,0,4375
420538,856,3,02/01/2013,1001,1,0,0,1,7475
217544,538,2,20/01/2015,542,1,0,0,0,4097
132638,904,7,22/02/2015,0,0,0,0,0,0
161231,1093,5,16/08/2013,921,1,1,0,1,8803
60960,211,7,17/02/2013,0,0,0,0,0,0
669836,1073,1,26/01/2015,868,1,1,0,0,9948
468622,1092,7,01/03/2015,0,0,0,0,0,0
305160,641,4,25/07/2013,439,1,0,0,1,3556
2335,835,3,05/02/2014,693,1,1,0,0,6470
3194,87,7,29/12/2013,0,0,0,0,0,0
412316,979,5,04/07/2014,642,1,1,0,0,7063
98287,295,1,04/05/2015,786,1,1,0,0,7771
695502,1103,2,03/06/2014,459,1,1,0,0,6020
630407,155,4,29/08/2013,571,1,1,0,1,6895
571087,744,3,06/05/2015,820,1,1,0,0,7634
432742,93,4,17/07/2014,634,1,1,0,1,6859
71057,753,3,24/04/2013,756,1,1,0,0,8336
256949,904,7,08/09/2013,0,0,0,0,0,0
497297,980,1,18/11/2013,801,1,1,0,0,9492
362059,1081,2,05/05/2015,786,1,1,0,0,6379
114603,581,2,09/06/2015,521,1,0,0,0,4231
537324,23,7,27/01/2013,0,0,0,0,0,0
302542,1095,5,11/10/2013,676,1,1,0,0,5313
477958,844,3,03/06/2015,664,1,1,0,0,5920
372155,343,1,12/05/2014,572,1,0,0,0,4829
497614,714,2,03/12/2013,364,1,1,0,0,5321
115863,397,1,01/07/2013,1027,1,1,0,0,10277
536522,967,2,19/08/2014,1075,1,1,0,1,10002
60343,188,5,04/01/2013,370,1,0,0,1,3647
150664,302,1,08/06/2015,276,1,0,0,0,2841
7299,281,6,03/08/2013,683,1,0,0,0,6794
114384,684,6,31/08/2013,731,1,0,0,0,7834
693342,690,1,30/03/2015,1007,1,1,0,1,10079
547500,357,4,25/04/2013,946,1,1,0,0,8682
24623,1071,3,07/05/2014,748,1,1,0,0,6582
664784,961,5,03/10/2014,0,0,1,a,0,0
337487,155,4,04/06/2015,0,0,1,a,1,0
670167,730,5,31/05/2013,1429,1,1,0,0,14024
224544,172,2,03/02/2015,881,1,1,0,0,7694
108066,310,2,24/09/2013,780,1,1,0,0,8404
694229,913,6,12/04/2014,1103,1,0,0,0,8481
234270,544,3,09/01/2013,2176,1,1,0,0,17811
172277,1000,2,05/03/2013,893,1,1,0,0,11020
562833,16,1,27/04/2015,1070,1,1,0,0,10542
467388,1026,1,18/02/2013,1630,1,1,0,0,15381
481994,568,7,20/04/2014,0,0,0,0,1,0
74511,897,2,24/03/2015,281,1,0,0,0,2716
180279,515,5,05/09/2014,887,1,1,0,0,9572
563513,600,1,15/09/2014,726,1,1,0,0,9340
673266,413,5,11/04/2014,936,1,0,0,0,7340
361359,233,5,17/04/2015,1064,1,1,0,0,10251
570560,594,2,14/07/2015,489,1,1,0,0,4703
429539,239,2,16/12/2014,603,1,1,0,0,6463
549400,390,6,13/06/2015,886,1,0,0,0,7828
150021,100,3,14/08/2013,853,1,1,0,1,9005
696001,360,5,11/10/2013,886,1,1,0,1,7872
441003,1084,4,12/12/2013,827,1,0,0,0,5402
704418,525,4,05/12/2013,1058,1,1,0,0,10513
230374,1042,2,02/09/2014,586,1,1,0,0,4638
538264,734,5,31/05/2013,850,1,1,0,0,8197
287032,686,5,10/04/2015,695,1,0,0,1,6427
347925,474,5,25/10/2013,810,1,1,0,1,7776
565729,1089,4,30/04/2015,1343,1,1,0,0,14016
622490,448,6,15/06/2013,490,1,0,0,0,5704
87673,349,6,31/01/2015,807,1,0,0,0,8527
678101,943,7,20/07/2014,0,0,0,0,0,0
523800,358,6,02/03/2013,1247,1,0,0,0,11562
148824,820,5,11/10/2013,1186,1,1,0,0,13160
214350,560,5,15/08/2014,1511,1,0,0,1,11637
24194,1062,5,12/07/2013,514,1,0,0,1,5840
622560,849,1,09/09/2013,1038,1,1,0,0,10727
412622,1095,5,06/12/2013,887,1,1,0,0,6967
393964,694,3,24/07/2013,621,1,0,0,0,5676
499205,205,3,22/10/2014,823,1,1,0,1,7297
197329,573,7,17/02/2013,0,0,0,0,0,0
343824,804,5,18/01/2013,416,1,0,0,0,4612
609826,856,3,09/01/2013,952,1,1,0,0,8120
339822,252,3,30/01/2013,709,1,0,0,0,8097
74602,457,3,21/05/2014,410,1,1,0,0,4713
449064,665,6,14/03/2015,753,1,0,0,0,6628
102407,422,3,06/03/2013,494,1,1,0,0,4417
259790,57,1,25/02/2013,844,1,0,0,0,7904
18737,125,2,30/07/2013,1818,1,1,0,1,15063
136994,947,4,04/09/2014,997,1,1,0,1,8017
225299,279,7,22/09/2013,0,0,0,0,0,0
230115,156,3,04/02/2015,702,1,1,0,1,7932
395685,869,7,01/06/2014,0,0,0,0,0,0
587529,234,3,04/12/2013,1147,1,1,0,0,11917
184611,123,1,17/03/2014,1314,1,1,0,0,12517
31771,640,5,07/03/2014,950,1,1,0,0,10446
640775,110,1,14/01/2013,581,1,0,0,0,4963
507006,733,1,06/10/2014,3555,1,1,0,1,15717
134574,808,2,12/05/2015,606,1,0,0,0,6579
221934,914,1,09/09/2013,1406,1,1,0,0,13119
297296,393,3,02/01/2013,474,1,0,0,1,4514
382099,902,7,05/01/2014,0,0,0,0,0,0
552080,441,4,27/02/2014,533,1,0,0,0,4465
140685,391,7,01/09/2013,0,0,0,0,0,0
419236,798,5,11/01/2013,984,1,1,0,0,9490
672815,798,6,10/08/2013,343,1,0,0,0,3090
136295,637,2,31/03/2015,648,1,1,0,1,7832
625267,621,2,14/10/2014,745,1,0,0,1,6026
703298,44,1,02/02/2015,835,1,1,0,1,8139
595487,1008,1,07/01/2013,888,1,1,0,0,9109
515101,868,2,05/11/2013,614,1,1,0,0,8592
702585,695,1,12/05/2014,432,1,0,0,0,4376
598063,107,4,27/06/2013,796,1,0,0,1,7602
619523,916,7,18/05/2014,0,0,0,0,0,0
306390,554,6,29/03/2014,440,1,0,0,0,4005
435450,319,7,07/04/2013,0,0,0,0,0,0
150532,448,5,10/07/2015,661,1,0,0,1,6796
403221,886,4,10/10/2013,650,1,1,0,0,6777
703213,86,7,26/07/2015,0,0,0,0,0,0
243491,955,1,07/01/2013,500,1,1,0,0,5101
522874,480,4,22/08/2013,553,1,0,0,0,4587
455877,522,7,01/09/2013,0,0,0,0,0,0
652038,498,1,10/02/2014,888,1,0,0,0,6160
559612,989,6,20/07/2013,401,1,0,0,0,3617
502957,170,4,23/01/2014,459,1,1,0,0,4494
207079,864,7,10/08/2014,0,0,0,0,0,0
701479,506,3,05/03/2014,1082,1,1,0,0,10540
378895,512,7,08/02/2015,1385,1,0,0,0,7241
39102,901,4,02/01/2014,707,1,0,0,1,6347
189980,624,6,13/12/2014,510,1,0,0,0,4678
55627,136,1,13/04/2015,539,1,1,0,0,7665
440244,854,6,16/11/2013,914,1,0,0,0,7634
393373,806,1,06/01/2014,0,0,1,a,0,0
168711,1085,2,12/03/2013,704,1,0,0,0,5939
426376,1068,4,30/04/2015,434,1,1,0,0,5085
550128,770,4,19/03/2015,819,1,1,0,0,7368
428101,884,5,25/10/2013,733,1,1,0,0,7081
111192,95,5,27/09/2013,1005,1,1,0,0,9378
682264,480,3,13/03/2013,619,1,0,0,0,4805
635668,448,3,23/04/2014,653,1,0,0,1,6874
443107,750,2,26/02/2013,283,1,0,0,0,3068
700963,444,4,15/08/2013,1350,1,1,0,1,10444
676824,653,5,13/09/2013,594,1,1,0,0,6431
626155,284,1,05/08/2013,376,1,0,0,1,3944
4710,439,4,09/01/2014,914,1,1,0,0,7818
338712,800,3,03/07/2013,567,1,1,0,0,6382
623230,799,4,20/11/2014,805,1,0,0,0,7196
351337,280,3,03/04/2013,446,1,0,0,1,4579
289360,617,5,08/02/2013,578,1,1,0,1,6469
67026,634,2,10/12/2013,717,1,0,0,0,5782
574873,746,6,26/10/2013,427,1,0,0,0,4483
380873,233,3,27/02/2013,972,1,0,0,0,8287
266763,1,4,02/04/2015,722,1,1,0,1,6922
547057,189,4,24/07/2014,801,1,0,0,0,6708
412019,465,1,20/10/2014,648,1,1,0,1,8098
385076,74,2,03/06/2014,1025,1,1,0,0,9075
356595,1072,1,11/05/2015,675,1,0,0,0,5917
438458,928,2,14/01/2014,503,1,0,0,0,5121
197609,59,1,21/10/2013,788,1,1,0,1,8947
15762,545,5,19/12/2014,1225,1,1,0,0,13146
39782,697,3,01/07/2015,948,1,1,0,1,9287
94951,135,3,20/05/2015,500,1,1,0,0,5257
580011,57,4,28/11/2013,948,1,0,0,0,9257
348407,695,1,28/01/2013,445,1,0,0,0,4401
565276,236,2,03/06/2014,1050,1,1,0,0,10209
410520,1049,5,30/08/2013,731,1,1,0,1,7829
246893,291,6,02/11/2013,560,1,0,0,0,5556
488464,569,3,07/05/2014,714,1,1,0,0,5559
467354,288,3,27/11/2013,333,1,0,0,0,3639
391296,9,7,22/06/2014,0,0,0,0,0,0
255552,183,5,21/06/2013,706,1,1,0,0,7743
128134,947,1,29/04/2013,1241,1,1,0,0,9477
509447,803,5,26/04/2013,556,1,1,0,0,7510
3170,748,4,29/05/2014,0,0,0,a,0,0
394679,534,3,02/04/2014,472,1,1,0,0,5475
682427,1067,3,06/11/2013,469,1,1,0,0,4920
222060,32,6,08/02/2014,289,1,0,0,0,2308
246137,370,7,13/10/2013,0,0,0,0,0,0
512513,985,1,05/08/2013,720,1,0,0,1,5731
244585,306,6,14/02/2015,331,1,0,0,0,3001
615326,542,5,22/05/2015,567,1,1,0,0,6804
426811,518,2,25/06/2013,408,1,0,0,0,4022
151417,346,3,29/05/2013,686,1,1,0,0,7851
271324,622,7,10/08/2014,0,0,0,0,0,0
573860,298,6,30/03/2013,1001,1,0,0,0,8958
81535,119,4,26/06/2014,576,1,0,0,0,5135
688138,43,7,01/12/2013,0,0,0,0,0,0
559815,445,4,13/03/2014,1242,1,0,0,0,8527
134732,507,6,30/11/2013,813,1,0,0,0,8424
322997,233,5,19/09/2014,1025,1,1,0,0,9791
42822,350,5,11/04/2014,500,1,0,0,0,5664
626188,256,6,25/01/2014,1428,1,0,0,0,10884
266689,852,6,28/09/2013,433,1,0,0,0,4312
43158,436,7,10/11/2013,0,0,0,0,0,0
82019,827,4,21/02/2013,1021,1,1,0,0,9123
616029,522,4,12/09/2013,727,1,1,0,0,9202
707644,1054,7,10/11/2013,0,0,0,0,0,0
39859,430,3,15/01/2014,555,1,0,0,0,5401
602329,687,7,31/05/2015,0,0,0,0,0,0
631180,634,3,05/11/2014,704,1,1,0,0,7093
140558,750,3,21/08/2013,281,1,0,0,1,3153
170717,1074,7,07/09/2014,0,0,0,0,0,0
531717,171,2,17/03/2015,973,1,1,0,0,10339
227681,913,2,13/08/2013,1593,1,1,0,1,14439
174572,685,4,02/01/2014,504,1,0,0,1,4992
300906,236,4,26/06/2014,733,1,0,0,0,6386
155010,399,7,18/01/2015,0,0,0,0,0,0
648999,905,2,03/12/2013,2005,1,1,0,0,15037
690054,192,7,28/06/2015,0,0,0,0,0,0
27358,100,1,23/02/2015,622,1,0,0,0,5831
144608,319,1,17/06/2013,1033,1,1,0,0,10547
469181,491,7,05/10/2014,0,0,0,0,0,0
446737,290,3,12/03/2014,636,1,0,0,0,5543
308867,642,6,05/07/2014,437,1,0,0,0,3594
51258,240,6,03/01/2015,387,1,0,0,0,3843
359677,731,3,16/01/2013,829,1,0,0,0,6760
129846,557,1,12/05/2014,534,1,0,0,0,4452
1149,770,7,30/03/2014,0,0,0,0,0,0
633111,62,6,03/01/2015,374,1,0,0,0,3495
292366,940,1,15/12/2014,1229,1,1,0,0,13156
409043,736,3,11/06/2014,390,1,0,0,1,3719
256980,972,5,05/07/2013,533,1,1,0,0,4791
268334,501,6,30/11/2013,641,1,0,0,0,6391
2160,56,7,09/02/2014,0,0,0,0,0,0
5758,73,3,12/03/2014,496,1,0,0,0,4409
289577,1091,7,26/07/2015,0,0,0,0,0,0
477292,806,3,13/02/2013,423,1,0,0,1,4872
170671,963,2,02/12/2014,1579,1,1,0,0,13148
609259,521,5,03/01/2014,452,1,0,0,1,4430
151625,603,5,27/03/2015,884,1,0,0,0,6505
651202,85,4,20/02/2014,876,1,1,0,0,6720
231073,262,1,21/01/2013,3142,1,1,0,0,15657
678209,68,2,21/05/2013,1148,1,0,0,0,8214
663941,914,7,10/05/2015,0,0,0,0,0,0
606620,640,3,01/05/2013,0,0,1,a,0,0
128479,13,2,11/03/2014,267,1,0,0,0,2986
150801,934,5,29/05/2015,811,1,0,0,0,6644
622129,290,2,09/06/2015,708,1,0,0,0,5632
339259,1063,6,14/03/2015,457,1,0,0,0,4002
94161,210,1,16/09/2013,273,1,0,0,0,2320
40355,721,7,10/05/2015,0,0,0,0,0,0
287798,346,6,16/03/2013,424,1,0,0,0,4678
52344,351,7,01/06/2014,0,0,0,0,0,0
205218,168,4,10/01/2013,754,1,1,0,0,7751
647262,875,7,26/04/2015,0,0,0,0,0,0
53839,950,1,13/07/2015,736,1,1,0,0,8426
108629,538,3,17/07/2013,523,1,1,0,1,4151
18964,1021,7,03/11/2013,0,0,0,0,0,0
83254,715,2,04/11/2014,802,1,1,0,0,8419
32589,672,3,01/07/2015,1381,1,1,0,0,9914
147880,609,6,09/02/2013,266,1,0,0,0,2624
58339,877,1,17/03/2014,953,1,1,0,0,9104
475551,781,2,26/11/2013,827,1,0,0,0,6072
372801,563,4,30/04/2015,759,1,1,0,0,6303
504283,725,3,20/03/2013,534,1,1,0,0,5511
191950,1036,4,30/07/2015,490,1,1,0,1,5320
152965,147,7,05/04/2015,0,0,0,0,0,0
356467,900,1,16/09/2013,488,1,0,0,0,4620
259565,818,3,11/02/2015,564,1,0,0,0,4645
195615,1047,6,26/07/2014,319,1,0,0,0,2940
596927,801,1,17/03/2014,558,1,1,0,0,6399
660531,780,7,17/11/2013,0,0,0,0,0,0
410887,780,6,19/01/2013,305,1,0,0,0,2399
367136,25,5,23/08/2013,1148,1,0,0,1,8387
654830,420,7,29/09/2013,0,0,0,0,0,0
586112,483,3,09/10/2013,696,1,1,0,0,6384
395707,180,1,15/06/2015,1029,1,1,0,0,10379
613842,33,4,29/08/2013,801,1,1,0,1,8169
433782,437,1,17/03/2014,802,1,1,0,0,8685
62318,287,2,03/09/2013,651,1,0,0,1,6187
141939,943,3,12/02/2014,509,1,0,0,0,4738
23542,418,3,28/01/2015,571,1,1,0,0,5785
165113,887,4,30/10/2014,531,1,0,0,1,4920
476320,234,1,08/09/2014,894,1,0,0,0,7256
624831,972,1,08/09/2014,348,1,0,0,0,2719
225770,828,1,26/05/2014,511,1,0,0,0,4794
579330,267,3,07/05/2014,1022,1,1,0,0,8564
42494,205,4,11/12/2014,711,1,0,0,0,5200
90464,811,1,11/05/2015,646,1,0,0,0,5317
566092,535,7,07/07/2013,0,0,0,0,0,0
431680,200,3,20/08/2014,1068,1,1,0,0,9013
688583,72,5,06/06/2014,582,1,1,0,0,5852
247307,781,1,09/02/2015,512,1,0,0,1,4467
255502,404,7,05/07/2015,0,0,0,0,0,0
386497,347,1,19/01/2015,349,1,0,0,0,3831
249368,664,2,27/05/2014,457,1,0,0,0,3207
266057,417,2,24/12/2013,520,1,0,0,1,4576
438079,880,1,11/08/2014,730,1,0,0,1,6173
282233,278,6,22/06/2013,597,1,0,0,0,5580
29852,935,1,17/06/2013,734,1,1,0,0,7950
555568,810,6,08/03/2014,484,1,0,0,0,5740
22039,194,3,18/12/2013,609,1,1,0,0,6993
141704,258,2,21/01/2014,437,1,1,0,0,5309
522016,173,5,20/06/2014,1105,1,1,0,0,9253
636125,885,5,12/04/2013,675,1,1,0,0,6749
427338,150,5,15/05/2015,930,1,0,0,1,8958
340524,223,7,21/12/2014,0,0,0,0,0,0
229292,61,2,16/09/2014,603,1,1,0,0,6072
51891,608,7,05/07/2015,0,0,0,0,0,0
